17793.663437615494
20556.213308031303
23318.76317844711
30225.13785448663
32987.68772490244
42656.612271357764
44037.88720656567
46800.437076981485
46800.437076981485
53706.811753021
57850.636558644714
57850.636558644714
59231.91149385261
64757.011234684236
70282.11097551585
73044.66084593165
75807.21071634747
84094.86032759488
85476.1352628028
96526.33474446603
100670.15955008974
111720.35903175297
115864.18383737668
122770.55851341621
126914.38331903992
133820.75799507945
135202.03293028736
144870.95747674268
147633.50734715848
56469.36162343681
